"","Date","Year","Month","Day_num","Day","DayNight","ParkID","game_result","opponent","home_away","bal_runs","bal_BA","bal_AB","bal_H","bal_doubles","bal_triples","bal_HR","bal_RBI","bal_sac_hits","bal_sac_fly","bal_HBP","bal_BB","bal_IBB","bal_hitters_K","bal_SB","bal_CS","bal_GDP","bal_LOB","bal_num_pitchers","bal_team_ER","bal_WP","bal_balks","bal_assists","bal_errors","bal_pass_balls","bal_double_play","bal_triple_play","opp_runs","opp_BA","opp_AB","opp_H","opp_doubles","opp_triples","opp_HR","opp_RBI","opp_sac_hits","opp_sac_fly","opp_HBP","opp_BB","opp_IBB","opp_hitters_K","opp_SB","opp_CS","opp_GDP","opp_LOB","opp_num_pitchers","opp_team_ER","opp_WP","opp_balks","opp_assists","opp_errors","opp_pass_balls","opp_douple_play","opp_triple_play","city","bird_season","lat","long","range_flag"
"1",20120601,"2012","06","01","Fri","N","STP01","Loss","TBA","Away",0,0.219,32,7,0,0,0,0,0,0,0,2,0,8,0,0,1,7,4,5,1,0,10,0,0,2,0,5,0.276,29,8,1,0,1,5,1,0,0,4,0,8,0,0,2,5,4,0,0,0,10,0,0,2,0,"Tampa","Breeding",27.9477595,-82.458444,"In Range"
"2",20120602,"2012","06","02","Sat","D","STP01","Win","TBA","Away",2,0.156,32,5,2,0,1,1,0,0,0,1,0,11,1,0,0,5,3,1,1,0,12,1,0,1,0,1,0.069,29,2,1,0,0,1,0,0,0,4,0,7,0,1,1,5,5,1,0,0,5,2,0,0,0,"Tampa","Breeding",27.9477595,-82.458444,"In Range"
"3",20120603,"2012","06","03","Sun","D","STP01","Loss","TBA","Away",4,0.308,39,12,1,0,2,4,0,0,0,3,0,8,0,0,1,11,5,7,1,0,8,3,0,0,0,8,0.207,29,6,2,0,0,6,0,2,0,4,0,7,0,0,0,3,4,3,0,0,9,1,0,1,0,"Tampa","Breeding",27.9477595,-82.458444,"In Range"
"4",20120605,"2012","06","05","Tue","N","BOS07","Win","BOS","Away",8,0.357,42,15,1,1,0,8,1,1,0,3,1,8,1,0,2,9,5,5,1,0,11,1,1,0,0,6,0.289,38,11,1,0,1,5,1,2,0,5,1,11,0,1,0,10,4,6,1,0,15,1,0,2,0,"Boston","Breeding",42.3554334,-71.060511,"In Range"
"5",20120606,"2012","06","06","Wed","N","BOS07","Win","BOS","Away",2,0.167,30,5,0,0,0,2,0,0,0,0,0,5,0,0,2,1,3,1,0,0,8,0,0,0,0,1,0.219,32,7,1,0,0,1,1,1,0,2,0,7,0,0,0,8,2,2,0,0,13,0,0,2,0,"Boston","Breeding",42.3554334,-71.060511,"In Range"
"6",20120607,"2012","06","07","Thu","N","BOS07","Loss","BOS","Away",0,0.138,29,4,1,0,0,0,0,0,2,1,0,6,0,0,3,5,4,6,0,0,7,2,0,0,0,7,0.273,33,9,4,0,0,6,0,0,0,7,0,3,0,0,0,9,1,0,0,0,12,1,0,3,0,"Boston","Breeding",42.3554334,-71.060511,"In Range"
"7",20120608,"2012","06","08","Fri","N","BAL12","Loss","PHI","Home",6,0.25,36,9,2,0,2,6,0,0,0,2,0,11,0,0,1,5,4,9,0,0,10,1,0,0,0,9,0.308,39,12,4,1,2,9,0,0,1,0,0,11,1,0,0,4,4,6,0,0,9,1,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"8",20120609,"2012","06","09","Sat","D","BAL12","Win","PHI","Home",6,0.178,45,8,0,0,1,5,0,0,1,3,0,10,0,0,0,10,5,4,0,0,18,1,0,4,0,4,0.283,46,13,0,0,3,4,0,0,0,1,0,3,0,0,4,7,5,3,0,0,9,4,0,0,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"9",20120610,"2012","06","10","Sun","D","BAL12","Win","PHI","Home",5,0.243,37,9,2,0,1,5,0,0,0,3,0,12,0,0,1,7,4,4,1,0,12,0,0,0,0,4,0.211,38,8,0,0,0,3,0,0,2,5,0,5,1,0,0,11,3,4,0,0,2,1,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"10",20120612,"2012","06","12","Tue","N","BAL12","Win","PIT","Home",8,0.405,37,15,1,0,3,8,0,1,0,3,0,4,0,0,2,9,4,6,0,0,10,1,0,0,0,6,0.278,36,10,2,0,2,6,0,1,0,3,0,8,2,0,0,7,4,7,0,0,9,2,0,2,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"11",20120613,"2012","06","13","Wed","N","BAL12","Win","PIT","Home",7,0.382,34,13,3,0,2,7,1,1,0,1,0,5,0,0,1,6,3,1,0,0,9,0,0,0,0,1,0.229,35,8,3,0,0,1,0,0,1,2,0,11,0,0,0,10,3,6,0,0,9,1,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"12",20120614,"2012","06","14","Thu","N","BAL12","Win","PIT","Home",12,0.4,40,16,8,0,2,12,0,0,1,3,0,4,0,0,0,8,3,6,0,0,6,0,0,0,0,6,0.27,37,10,2,0,1,6,0,0,0,1,0,7,1,0,0,5,4,12,1,0,10,0,0,0,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"13",20120615,"2012","06","15","Fri","N","ATL02","Loss","ATL","Away",2,0.214,28,6,2,0,0,1,0,1,0,7,0,5,0,1,4,7,3,4,0,0,8,0,0,2,0,4,0.333,33,11,2,1,2,4,0,0,0,3,0,9,0,0,2,8,4,0,0,0,17,2,0,4,0,"Atlanta","Breeding",33.7489924,-84.3902644,"In Range"
"14",20120616,"2012","06","16","Sat","N","ATL02","Win","ATL","Away",5,0.2,30,6,0,0,0,5,2,0,0,4,0,11,0,0,1,4,1,0,0,0,10,0,0,0,0,0,0.036,28,1,0,0,0,0,0,0,0,2,0,8,0,0,0,3,4,5,0,0,12,1,0,1,0,"Atlanta","Breeding",33.7489924,-84.3902644,"In Range"
"15",20120617,"2012","06","17","Sun","D","ATL02","Win","ATL","Away",2,0.154,26,4,2,0,0,1,2,1,0,1,0,6,0,0,2,1,5,0,0,0,16,1,0,3,0,0,0.226,31,7,0,0,0,0,0,0,0,1,0,4,0,0,3,5,3,2,0,1,14,0,0,2,0,"Atlanta","Breeding",33.7489924,-84.3902644,"In Range"
"16",20120618,"2012","06","18","Mon","N","NYC20","Loss","NYN","Away",0,0.036,28,1,0,0,0,0,0,0,0,2,0,13,0,0,0,3,2,5,0,0,7,0,0,1,0,5,0.258,31,8,1,1,1,5,0,0,0,2,0,7,0,0,1,4,1,0,0,0,13,0,0,0,0,"Buffalo","Breeding",42.8867166,-78.8783922,"In Range"
"17",20120619,"2012","06","19","Tue","N","NYC20","Loss","NYN","Away",0,0.161,31,5,2,0,0,0,0,0,0,2,0,7,0,1,0,6,2,5,0,0,16,0,0,0,0,5,0.25,32,8,0,0,1,5,0,0,0,1,0,3,0,0,0,4,4,0,1,0,9,0,0,0,0,"Buffalo","Breeding",42.8867166,-78.8783922,"In Range"
"18",20120620,"2012","06","20","Wed","N","NYC20","Loss","NYN","Away",3,0.182,33,6,0,0,1,3,0,0,0,4,0,9,0,0,0,7,4,4,1,0,13,2,0,0,0,4,0.265,34,9,4,0,0,4,0,0,0,3,1,3,0,1,0,9,3,3,1,0,7,0,0,0,0,"Buffalo","Breeding",42.8867166,-78.8783922,"In Range"
"19",20120622,"2012","06","22","Fri","N","BAL12","Win","WAS","Home",2,0.276,29,8,2,0,1,2,1,0,1,1,0,2,0,0,2,6,2,0,0,0,9,2,0,0,0,1,0.152,33,5,1,0,0,0,0,0,0,1,0,10,0,0,0,6,2,2,0,0,9,0,0,2,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"20",20120623,"2012","06","23","Sat","N","BAL12","Loss","WAS","Home",1,0.161,31,5,0,0,1,1,0,0,0,1,0,6,0,0,1,4,5,2,0,0,10,1,0,1,0,3,0.235,34,8,1,0,1,2,0,0,0,3,0,6,1,0,1,7,4,1,0,0,8,1,0,2,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"21",20120624,"2012","06","24","Sun","D","BAL12","Win","WAS","Home",2,0.233,30,7,0,0,1,2,0,0,0,4,0,4,0,0,1,8,4,1,0,0,9,0,0,2,0,1,0.194,31,6,2,0,0,1,0,0,1,2,1,9,1,1,1,6,4,2,0,0,9,0,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"22",20120626,"2012","06","26","Tue","N","BAL12","Loss","ANA","Home",3,0.206,34,7,0,0,2,3,1,0,0,4,0,4,2,0,0,9,4,7,0,0,13,0,0,1,0,7,0.405,42,17,2,0,4,7,0,0,1,0,0,5,0,0,1,9,3,3,0,0,9,1,0,0,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"23",20120627,"2012","06","27","Wed","N","BAL12","Loss","ANA","Home",1,0.212,33,7,1,0,0,1,0,0,1,1,0,7,0,0,1,7,6,11,0,0,16,3,0,1,0,13,0.372,43,16,3,0,1,10,0,0,0,5,1,5,1,0,1,8,3,1,0,0,9,0,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"24",20120628,"2012","06","28","Thu","N","BAL12","Loss","CLE","Home",2,0.206,34,7,2,0,1,2,0,0,0,1,0,9,2,0,0,6,4,7,0,0,11,1,0,3,0,7,0.265,34,9,2,0,3,7,0,0,1,7,0,5,0,0,2,8,3,2,0,0,5,0,0,0,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"25",20120629,"2012","06","29","Fri","N","BAL12","Win","CLE","Home",9,0.286,35,10,1,0,2,9,0,0,0,6,0,5,3,0,1,8,6,8,0,0,11,0,0,1,0,8,0.381,42,16,2,0,1,7,0,0,1,4,0,6,0,0,1,12,4,6,1,0,14,2,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"26",20120630,"2012","06","30","Sat","D","BAL12","Loss","CLE","Home",5,0.226,31,7,4,0,1,5,0,1,0,4,0,6,0,0,1,4,5,11,0,0,8,2,0,0,0,11,0.404,47,19,2,1,2,11,0,0,2,5,1,10,1,0,0,16,4,5,1,0,9,0,0,2,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"27",20120701,"2012","07","01","Sun","D","BAL12","Loss","CLE","Home",2,0.182,33,6,1,0,0,2,0,0,0,0,0,11,1,0,1,4,3,5,0,0,12,0,2,3,0,6,0.324,34,11,6,0,2,6,0,1,0,7,1,7,2,0,3,9,3,1,1,0,13,1,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"28",20120702,"2012","07","02","Mon","N","SEA03","Loss","SEA","Away",3,0.107,28,3,1,0,1,3,0,0,1,4,0,10,0,1,1,3,2,6,0,0,12,1,0,1,0,6,0.281,32,9,2,0,2,6,1,0,0,2,0,9,1,1,0,5,4,3,0,0,8,0,0,1,0,"Seattle","Breeding",47.6038321,-122.330062,"Out of Range"
"29",20120703,"2012","07","03","Tue","N","SEA03","Win","SEA","Away",5,0.289,38,11,1,0,1,5,0,0,0,1,1,12,0,0,0,7,4,4,1,0,6,0,0,0,0,4,0.156,32,5,1,0,1,4,0,0,1,1,0,9,0,0,0,3,4,5,2,0,5,1,0,0,0,"Seattle","Breeding",47.6038321,-122.330062,"Out of Range"
"30",20120704,"2012","07","04","Wed","D","SEA03","Win","SEA","Away",4,0.219,32,7,1,0,1,4,1,0,0,2,0,10,0,0,1,4,2,0,0,0,9,2,0,0,0,2,0.094,32,3,1,0,0,2,0,0,0,2,0,7,0,0,0,5,5,4,1,1,11,0,0,1,0,"Seattle","Breeding",47.6038321,-122.330062,"Out of Range"
"31",20120705,"2012","07","05","Thu","N","ANA01","Loss","ANA","Away",7,0.297,37,11,0,0,3,7,0,0,1,3,0,7,1,0,0,7,5,9,0,0,9,2,1,1,0,9,0.355,31,11,1,0,0,8,1,2,0,4,0,5,4,0,1,5,6,7,1,0,10,0,0,0,0,"Anaheim","Breeding",33.8347516,-117.911732,"Out of Range"
"32",20120706,"2012","07","06","Fri","N","ANA01","Win","ANA","Away",3,0.167,30,5,1,0,1,3,0,0,0,3,0,7,0,2,0,3,4,2,0,0,8,0,0,1,0,2,0.161,31,5,0,1,2,2,0,0,0,3,1,7,0,0,1,5,3,3,0,0,11,0,0,0,0,"Anaheim","Breeding",33.8347516,-117.911732,"Out of Range"
"33",20120707,"2012","07","07","Sat","N","ANA01","Loss","ANA","Away",0,0.103,29,3,1,0,0,0,0,0,0,1,0,6,0,1,0,3,3,3,0,0,9,1,0,0,0,3,0.2,30,6,1,0,0,3,0,0,1,4,1,4,0,0,0,8,2,0,0,0,9,1,0,0,0,"Anaheim","Breeding",33.8347516,-117.911732,"Out of Range"
"34",20120708,"2012","07","08","Sun","D","ANA01","Loss","ANA","Away",0,0.156,32,5,1,0,0,0,0,0,0,2,0,11,0,0,0,7,4,6,0,0,7,0,0,1,0,6,0.207,29,6,1,0,4,6,0,0,0,4,0,6,0,0,0,3,5,0,0,0,7,0,0,0,0,"Anaheim","Breeding",33.8347516,-117.911732,"Out of Range"
"35",20120713,"2012","07","13","Fri","N","BAL12","Loss","DET","Home",2,0.182,33,6,3,0,0,2,0,0,0,1,0,10,0,0,0,5,7,7,0,0,7,1,0,0,0,7,0.325,40,13,2,0,2,7,0,0,0,3,0,9,0,0,0,9,5,2,0,0,7,0,0,0,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"36",20120714,"2012","07","14","Sat","D","BAL12","Win","DET","Home",8,0.298,47,14,4,0,3,8,2,0,1,9,2,8,1,0,3,13,8,4,2,0,21,1,0,1,0,6,0.269,52,14,4,0,0,6,0,0,0,3,0,10,0,0,1,10,8,8,0,0,16,0,0,3,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"37",20120715,"2012","07","15","Sun","D","BAL12","Loss","DET","Home",0,0.133,30,4,1,0,0,0,0,0,0,2,0,8,0,0,1,5,3,4,1,0,14,0,0,2,0,4,0.273,33,9,2,0,2,4,1,0,0,7,0,6,0,0,2,10,2,0,0,0,10,0,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"38",20120716,"2012","07","16","Mon","N","MIN04","Loss","MIN","Away",7,0.333,39,13,3,0,2,7,0,0,0,1,0,7,0,0,1,6,7,13,0,1,11,1,0,2,0,19,0.488,41,20,6,0,1,17,0,1,1,5,0,3,1,1,2,5,3,7,0,0,9,0,0,1,0,"Minneapolis","Breeding",44.9772995,-93.2654692,"In Range"
"39",20120717,"2012","07","17","Tue","N","MIN04","Loss","MIN","Away",4,0.273,33,9,0,0,1,3,0,0,0,7,1,11,0,0,3,9,3,4,0,0,13,1,0,1,0,6,0.333,36,12,3,0,0,6,0,0,0,8,1,3,0,0,1,14,6,3,1,0,12,1,0,3,0,"Minneapolis","Breeding",44.9772995,-93.2654692,"In Range"
"40",20120718,"2012","07","18","Wed","N","MIN04","Win","MIN","Away",2,0.156,32,5,0,1,1,2,0,0,0,3,0,12,0,0,0,6,3,1,0,0,15,0,0,2,0,1,0.242,33,8,0,0,1,1,0,0,1,2,1,1,0,0,2,8,3,2,0,0,8,0,0,0,0,"Minneapolis","Breeding",44.9772995,-93.2654692,"In Range"
"41",20120719,"2012","07","19","Thu","D","MIN04","Win","MIN","Away",4,0.212,33,7,0,0,1,3,1,0,0,5,1,9,0,0,1,8,5,3,0,0,8,1,0,0,0,3,0.206,34,7,2,0,0,3,0,1,1,2,0,5,1,0,0,8,5,3,0,0,5,1,0,1,0,"Minneapolis","Breeding",44.9772995,-93.2654692,"In Range"
"42",20120720,"2012","07","20","Fri","N","CLE08","Win","CLE","Away",10,0.282,39,11,7,0,2,9,0,0,0,8,2,7,0,0,0,10,3,2,0,0,8,0,0,2,0,2,0.265,34,9,2,0,2,2,0,0,2,2,0,7,0,0,2,9,6,10,1,0,10,0,0,0,0,"Cleveland","Breeding",41.4996574,-81.6936772,"In Range"
"43",20120721,"2012","07","21","Sat","N","CLE08","Win","CLE","Away",3,0.188,32,6,1,0,2,3,0,0,0,1,0,9,0,0,1,3,4,1,0,0,9,0,0,0,0,1,0.206,34,7,1,0,1,1,0,0,0,1,0,4,0,0,0,7,3,3,0,0,6,0,0,1,0,"Cleveland","Breeding",41.4996574,-81.6936772,"In Range"
"44",20120722,"2012","07","22","Sun","D","CLE08","Win","CLE","Away",4,0.314,35,11,0,0,2,4,2,0,0,1,0,5,0,0,1,7,3,3,0,0,11,0,0,0,0,3,0.229,35,8,2,0,1,3,0,0,0,3,0,7,1,0,0,8,4,4,0,0,9,0,0,1,0,"Cleveland","Breeding",41.4996574,-81.6936772,"In Range"
"45",20120723,"2012","07","23","Mon","N","CLE08","Loss","CLE","Away",1,0.258,31,8,3,0,0,1,0,0,1,1,0,8,0,0,3,5,3,3,0,0,9,0,1,0,0,3,0.294,34,10,2,0,1,3,0,0,0,0,0,5,0,0,0,7,3,1,0,0,15,0,0,3,0,"Cleveland","Breeding",41.4996574,-81.6936772,"In Range"
"46",20120724,"2012","07","24","Tue","N","BAL12","Loss","TBA","Home",1,0.1,30,3,1,0,1,1,0,0,0,2,0,10,0,0,0,4,3,3,0,1,10,0,0,0,0,3,0.188,32,6,1,0,1,3,1,0,0,5,0,8,1,0,0,8,4,1,0,0,6,0,0,0,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"47",20120725,"2012","07","25","Wed","N","BAL12","Loss","TBA","Home",1,0.212,33,7,0,0,0,1,0,0,0,0,0,13,0,0,1,5,6,10,1,0,12,0,0,3,0,10,0.324,34,11,0,0,3,10,0,0,4,7,0,7,0,0,2,8,3,1,1,0,10,0,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"48",20120726,"2012","07","26","Thu","D","BAL12","Win","TBA","Home",6,0.226,31,7,1,0,1,6,0,0,1,5,0,11,0,0,0,7,4,2,0,0,11,2,0,4,0,2,0.219,32,7,3,0,0,2,0,0,0,4,0,8,1,1,3,7,2,6,0,0,5,0,0,0,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"49",20120727,"2012","07","27","Fri","N","BAL12","Loss","OAK","Home",9,0.375,40,15,2,0,2,9,0,0,1,5,0,13,0,0,1,10,6,14,1,0,13,0,0,0,0,14,0.372,43,16,4,1,2,13,0,0,0,6,0,5,0,0,0,8,6,9,2,0,6,0,0,1,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"50",20120728,"2012","07","28","Sat","N","BAL12","Loss","OAK","Home",1,0.263,38,10,1,0,1,1,0,0,0,1,0,9,0,0,0,11,3,6,0,0,10,0,0,1,0,6,0.297,37,11,1,1,2,6,0,0,0,1,0,12,1,0,1,5,3,1,1,0,5,1,0,0,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"51",20120729,"2012","07","29","Sun","D","BAL12","Win","OAK","Home",6,0.25,32,8,2,0,2,5,0,0,0,4,0,5,0,0,0,6,5,0,0,0,5,1,0,0,0,1,0.206,34,7,2,0,0,1,0,0,0,4,0,14,1,0,0,10,2,6,0,0,10,2,1,0,0,"Baltimore","Breeding",39.2908816,-76.610759,"In Range"
"52",20120730,"2012","07","30","Mon","N","NYC21","Win","NYA","Away",5,0.371,35,13,3,0,1,5,0,2,0,2,0,5,0,0,2,7,4,4,0,1,6,0,0,0,0,4,0.229,35,8,1,0,3,4,0,0,0,1,0,10,1,0,0,5,5,5,0,1,11,0,1,3,0,"Buffalo","Breeding",42.8867166,-78.8783922,"In Range"
"53",20120731,"2012","07","31","Tue","N","NYC21","Win","NYA","Away",11,0.325,40,13,5,0,2,11,0,0,0,1,0,7,0,0,0,3,4,4,0,0,15,1,0,1,0,5,0.297,37,11,2,0,1,5,0,0,1,0,0,6,0,0,1,6,4,11,1,0,9,0,0,0,0,"Buffalo","Breeding",42.8867166,-78.8783922,"In Range"
"54",20120406,"2012","04","06","Fri","D","BAL12","Win","MIN","Home",4,0.214,28,6,1,1,1,4,0,0,0,3,0,3,0,0,1,3,4,2,0,0,10,0,0,1,0,2,0.188,32,6,0,0,1,2,0,0,0,4,0,6,0,0,1,7,3,4,0,0,13,0,0,2,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"55",20120407,"2012","04","07","Sat","N","BAL12","Win","MIN","Home",8,0.382,34,13,1,0,3,6,0,0,0,3,0,7,0,0,3,5,3,0,0,0,14,1,0,2,0,2,0.212,33,7,1,0,0,2,0,0,1,1,0,4,0,0,2,6,4,7,0,0,9,2,0,3,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"56",20120408,"2012","04","08","Sun","D","BAL12","Win","MIN","Home",3,0.207,29,6,1,0,1,3,0,0,1,4,0,2,2,0,0,7,2,1,0,0,15,0,0,2,0,1,0.074,27,2,2,0,0,1,0,0,0,3,0,6,0,0,2,2,4,3,0,0,10,0,0,0,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"57",20120409,"2012","04","09","Mon","N","BAL12","Loss","NYA","Home",2,0.342,38,13,6,0,1,2,0,0,0,0,0,10,0,0,2,9,5,6,0,0,16,1,0,3,0,6,0.333,33,11,2,0,1,6,1,1,1,7,0,2,1,1,2,10,3,2,0,0,8,0,0,2,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"58",20120410,"2012","04","10","Tue","N","BAL12","Loss","NYA","Home",4,0.15,40,6,2,0,1,1,1,0,2,5,1,15,1,1,0,8,6,3,0,0,9,1,0,0,0,5,0.261,46,12,4,0,1,4,1,1,2,3,1,14,1,0,0,12,7,3,5,0,13,1,0,0,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"59",20120411,"2012","04","11","Wed","N","BAL12","Loss","NYA","Home",4,0.25,40,10,2,0,0,4,0,0,0,4,1,12,1,0,0,10,3,6,0,0,6,1,0,0,0,6,0.256,39,10,2,0,2,6,0,0,1,3,1,8,2,0,0,7,4,4,0,0,10,0,0,0,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"60",20120413,"2012","04","13","Fri","N","TOR02","Win","TOR","Away",7,0.286,35,10,2,0,3,7,0,1,0,2,0,7,1,0,0,4,4,4,0,0,15,2,0,3,0,5,0.219,32,7,0,0,4,4,1,0,1,3,0,3,0,0,3,5,4,7,0,0,9,0,0,0,0,"Toronto","Pre-breeding Migratory",43.6534817,-79.3839347,"In Range"
"61",20120414,"2012","04","14","Sat","D","TOR02","Win","TOR","Away",6,0.25,36,9,1,0,3,6,0,0,2,1,0,4,0,0,0,6,5,2,0,0,13,1,0,1,0,4,0.294,34,10,2,0,1,4,0,1,0,2,0,5,1,2,1,6,3,6,0,0,12,0,0,0,0,"Toronto","Pre-breeding Migratory",43.6534817,-79.3839347,"In Range"
"62",20120415,"2012","04","15","Sun","D","TOR02","Loss","TOR","Away",2,0.219,32,7,3,0,1,2,0,0,1,1,0,7,0,0,3,5,3,9,0,0,9,1,0,3,0,9,0.371,35,13,6,0,2,9,0,0,1,6,0,5,0,0,2,9,3,1,0,0,15,1,0,3,0,"Toronto","Pre-breeding Migratory",43.6534817,-79.3839347,"In Range"
"63",20120416,"2012","04","16","Mon","N","CHI12","Win","CHA","Away",10,0.326,46,15,3,0,4,10,0,0,0,5,0,15,0,0,0,11,3,2,0,0,12,3,0,1,0,4,0.222,36,8,1,0,1,4,1,1,0,1,1,11,2,0,1,5,6,5,1,0,7,1,0,0,0,"Chicago","Pre-breeding Migratory",41.8755616,-87.6244212,"In Range"
"64",20120417,"2012","04","17","Tue","N","CHI12","Win","CHA","Away",3,0.194,31,6,1,0,2,3,0,0,0,2,0,9,0,0,2,3,5,2,1,0,8,1,0,0,0,2,0.212,33,7,1,1,0,2,1,0,0,4,0,6,2,1,0,9,3,3,0,0,6,0,0,2,0,"Chicago","Pre-breeding Migratory",41.8755616,-87.6244212,"In Range"
"65",20120418,"2012","04","18","Wed","N","CHI12","Loss","CHA","Away",1,0.156,32,5,2,0,0,1,0,0,0,0,0,9,0,1,0,4,3,8,0,0,12,1,0,1,0,8,0.344,32,11,1,0,2,8,0,1,1,6,1,8,0,1,1,8,4,1,0,0,6,2,0,1,0,"Chicago","Pre-breeding Migratory",41.8755616,-87.6244212,"In Range"
"66",20120419,"2012","04","19","Thu","D","CHI12","Win","CHA","Away",5,0.258,31,8,1,1,1,5,0,1,1,3,0,11,0,2,1,4,4,3,1,0,9,0,0,1,0,3,0.235,34,8,3,0,0,3,0,0,1,6,0,16,0,0,1,11,3,5,0,0,10,1,0,1,0,"Chicago","Pre-breeding Migratory",41.8755616,-87.6244212,"In Range"
"67",20120420,"2012","04","20","Fri","N","ANA01","Loss","ANA","Away",3,0.206,34,7,2,0,1,3,0,0,0,3,0,8,0,0,0,7,3,4,0,0,6,3,0,1,0,6,0.306,36,11,5,0,0,5,0,0,0,3,1,10,0,0,0,9,4,3,1,0,10,0,0,0,0,"Anaheim","Pre-breeding Migratory",33.8347516,-117.911732,"Out of Range"
"68",20120421,"2012","04","21","Sat","N","ANA01","Loss","ANA","Away",3,0.161,31,5,0,1,1,3,0,0,0,0,0,5,0,0,1,1,4,5,1,1,8,3,0,0,0,6,0.286,35,10,1,0,0,6,0,0,0,3,0,6,0,0,0,8,1,3,0,0,10,0,0,1,0,"Anaheim","Pre-breeding Migratory",33.8347516,-117.911732,"Out of Range"
"69",20120422,"2012","04","22","Sun","D","ANA01","Win","ANA","Away",3,0.25,36,9,0,0,0,3,1,0,0,3,0,9,1,2,0,7,4,2,0,0,11,0,0,2,0,2,0.2,35,7,3,0,1,2,0,0,0,3,0,10,0,0,2,6,4,3,0,0,13,0,0,0,0,"Anaheim","Pre-breeding Migratory",33.8347516,-117.911732,"Out of Range"
"70",20120424,"2012","04","24","Tue","N","BAL12","Win","TOR","Home",2,0.185,27,5,1,0,1,1,1,0,0,2,0,2,0,0,1,4,5,1,0,0,9,0,0,1,0,1,0.161,31,5,0,0,1,1,0,0,0,4,0,6,0,0,1,7,2,2,0,0,17,0,0,1,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"71",20120425,"2012","04","25","Wed","N","BAL12","Win","TOR","Home",3,0.25,28,7,2,0,2,3,0,0,0,4,0,5,0,0,3,5,3,0,0,0,11,2,0,2,0,0,0.182,33,6,0,0,0,0,0,0,0,1,0,9,0,0,1,7,3,3,0,0,10,2,0,4,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"72",20120426,"2012","04","26","Thu","N","BAL12","Win","TOR","Home",5,0.324,34,11,1,0,2,4,0,1,1,1,0,7,0,0,0,8,3,0,0,0,7,1,0,2,0,2,0.161,31,5,1,0,0,0,0,0,0,3,0,6,0,0,2,5,4,5,0,0,7,1,0,0,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"73",20120427,"2012","04","27","Fri","N","BAL12","Loss","OAK","Home",2,0.161,31,5,3,0,0,2,0,1,0,4,0,10,0,0,1,7,4,5,0,0,9,0,0,0,0,5,0.161,31,5,2,0,2,5,0,0,0,3,0,6,1,1,0,2,3,2,1,0,8,0,0,1,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"74",20120428,"2012","04","28","Sat","N","BAL12","Win","OAK","Home",10,0.412,34,14,1,0,1,10,0,1,0,2,0,3,0,0,2,3,2,1,0,0,6,0,0,0,0,1,0.206,34,7,1,0,1,1,0,0,0,2,0,5,2,0,0,8,4,10,0,0,12,1,0,2,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
"75",20120429,"2012","04","29","Sun","D","BAL12","Win","OAK","Home",5,0.281,32,9,3,0,1,5,0,0,0,2,1,5,0,0,1,4,3,2,0,0,10,0,0,1,0,2,0.242,33,8,2,0,1,2,0,0,0,2,0,3,0,0,1,6,2,5,0,0,8,1,0,2,0,"Baltimore","Pre-breeding Migratory",39.2908816,-76.610759,"In Range"
